QuestionID,about,acomp,advcl,advmod,after,against,amod,appos,around,as,at,aux,auxpass,before,between,both,but,by,cc,ccomp,cd,conj,cop,csubj,csubjpass,date,dep,det,dobj,dt,duration,during,either,ex,expl,for,from,fw,if,in,individual,infmod,into,iobj,jj,jjr,jjs,location,mark,md,minus,misc,money,mwe,neg,nn,nnp,nnps,nns,npadvmod,nsubj,nsubjpass,num,number,of,on,ordinal,organization,over,parataxis,partmod,pcomp,pdt,per,percent,person,plus,pobj,pos,poss,possessive,preconj,predet,prep,prp$,prp,prt,quantmod,rb,rbr,rcmod,root,rp,set,such,sym,than,that,time,tmod,to,toward,upon,vb,vbd,vbg,vbn,vbp,vbz,wdt,with,within,worth,wp$,wp,wrb,xcomp, lEquations
237,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,11,0,0,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0, 1*x+1*y=b;1*x-1*y=a
238,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,0,0,0,2,0,5,0,0,0,2,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0, 2*x+4*y=b;1*x+1*y=a
239,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,2,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,1,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,2,0, 1*x+1*y=b;1*x-1*y=a
240,0,0,0,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,10,0,6,5,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,14,0,0,6,0,3,1,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3,0,0,0,0,0,0,2,1, a*x+b*y=e;c*x+d*y=f
241,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,4,1,2,0,0,2,0,4,2,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,18,2,0,2,0,3,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0, x=b/c
242,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,2,1,1,1,1,2,0,0,0,0,2,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,10,3,0,5,0,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,3,1,3,1,2,1,0,0,4,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0, x=(c-a)/b
243,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,3,0,0,0,4,9,3,9,0,0,0,0,0,1,0,0,0,9,0,0,0,0,6,0,0,0,1,2,0,0,6,0,0,17,5,1,7,0,6,0,4,1,6,0,0,1,0,0,1,2,0,0,0,0,0,6,1,1,1,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
244,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,2,3,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,5,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0, 1*x+1*y=a;1*x-1*y=b
245,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,4,1,0,1,0,0,2,2,2,2,0,0,0,0,0,2,0,0,0,6,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,6,0,0,7,0,1,2,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0, c*x+d*y=b;1*x+1*y=a
246,0,0,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,3,2,0,7,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,3,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,1,0,0,0,0,2,1, b*x+c*y=a;1*x+1*y=d
247,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,5,2,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,16,0,0,2,0,2,0,2,2,1,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0, x=(a+b)/c
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0, 1*x-c*y=b;1*x+1*y=a
249,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,0,0,0,1,2,0,4,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0, 2*x+4*y=b;1*x+1*y=a
250,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,3,1,0,0,0,0,4,5,0,4,2,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,7,0,0,4,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,1, x=(c-a)/b
251,0,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,2,0,4,1,2,0,0,0,0,5,4,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,11,0,0,9,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
252,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,2,0,0,0,1,3,1,3,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,3,0,0,8,0,5,0,7,4,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,0,0,0,2,0, c*x+e*y=f;1*x+1*y=b
253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,0,0,2,0,4,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, 1*x+1*y=b;-1*x+1*y=a
254,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,4,1,1,0,0,0,0,4,3,4,6,0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,4,0,0,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,2,3,0,4,0,0,0,0,0,1,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,1,0, a*x-b*y=d;1*x+1*y=c
255,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0, x=b/(c-a)
256,0,0,0,5,0,0,3,0,0,0,0,2,0,0,0,0,0,0,4,1,4,2,3,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,7,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,4,0,1,0,0,0,0,0,2,0, a*x+b*y=d;1*x+1*y=c
257,0,0,0,2,0,0,6,0,0,0,2,1,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,4,1,4,3,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,5,0,0,8,1,2,0,5,5,2,0,0,0,0,0,1,0,0,2,0,0,0,9,0,0,0,0,0,8,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0, x=c/(a+b)
258,0,0,1,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,2,0,5,2,1,0,0,5,1,3,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,8,1,0,2,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,6,1,0,5,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0, b*x+c*y=d;1*x+1*y=a
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, -1*x+c*y=b;1*x+1*y=d
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0, x=b/a
261,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0, 1*x+1*y=b;1*x-1*y=c
262,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,4,1,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,7,0,0,9,1,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0, a*x+b*y=d;1*x+1*y=c
263,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,2,2,1,2,0,0,0,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,4,1,0,6,0,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0, 0.05*x+0.1*y=b;1*x+1*y=a
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0, x=b/a
265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,6,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0, a*x+b*y=c;d*x+e*y=f
266,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,2,0,2,3,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,5,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,5,0,2,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,0,0,0,1,0, d*x+d*y=b;1*x-1*y=c
267,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,4,0,8,2,2,0,0,1,0,10,4,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,15,0,0,9,0,5,0,6,6,6,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0, a*x+b*y=c;d*x+e*y=f
268,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0, 1*x+1*y=a;1*x-1*y=b
269,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,4,0,5,2,1,0,0,0,1,10,5,10,0,0,0,0,0,4,0,0,0,5,0,1,0,0,2,0,0,0,0,1,0,0,8,0,0,11,5,0,8,0,3,0,5,1,1,0,0,0,0,0,0,0,0,0,0,3,0,5,1,1,1,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,3, x=(a-c)/(d-b)
270,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0, x=c/(a+b)
271,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,4,0,8,2,0,0,0,0,0,4,3,4,1,0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,9,0,0,5,0,1,2,8,1,1,0,0,0,0,0,1,0,0,0,8,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,1, d*x+e*y=c;1*x+1*y=b
272,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,1,0,6,2,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0, b*x+b*y=a;c*x-c*y=a
273,0,0,0,3,0,0,2,0,0,0,0,6,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,6,0,0,5,6,0,4,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4,0,2,0,0,0,0,0,3,3,0,0,3,1,0,2,1,3,0,0,0,0,0,0,1,3, x=a/(c-b)
274,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,3,0,3,0,2,4,3,0,0,0,0,0,0,1,0,0,8,0,0,5,0,0,0,0,0,6,0,2,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0,1,0, c*x+d*y=a*b;1*x+1*y=a
275,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0, c*x-d*y=e;1*x+1*y=a
276,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,9,1,6,4,0,0,0,0,0,6,5,6,1,0,0,0,0,0,0,0,0,14,0,0,1,0,1,0,0,0,0,2,0,0,6,0,0,14,1,0,10,0,4,0,6,4,7,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,12,0,1,1,2,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,2,0,0,0,0,0,0,0,1, b*x+c*y=d;a*x-1*y=0
277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0, x=a/b
278,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,4,1,0,0,0,0,2,2,4,3,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,6,0,0,2,0,0,6,0,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,1,0,0,0,0,0,0,1,1, x=(c+b)/a
279,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,1,2,0,6,1,0,0,0,0,2,3,4,3,0,0,0,0,0,1,0,0,0,11,0,0,0,0,4,1,0,0,0,1,0,0,8,0,0,10,2,0,7,0,3,0,6,2,3,0,0,0,0,0,0,1,0,3,0,2,0,9,0,0,0,0,0,12,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,1,0,2,0,0,1,1, d*x+e*y=b*c;1*x+1*y=b
280,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5,6,3,9,0,0,0,1,1,0,0,0,0,6,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,10,0,0,6,0,5,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,0, b*x+c*y=d;1*x+1*y=a
281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, b*x-1*y=a;1*x+1*y=c
282,0,0,1,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,6,1,0,0,0,0,0,5,2,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,0,0,0,1,0,0,0,10,0,0,7,4,0,10,0,2,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,2,0, a*x+b*y=d;1*x+1*y=c
283,0,0,0,2,0,0,5,1,0,0,0,1,2,0,0,0,0,0,2,1,5,1,1,0,0,2,2,5,3,8,2,0,0,0,0,1,1,0,0,6,0,0,0,2,6,0,1,0,2,0,0,0,6,0,0,7,1,0,12,0,5,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
284,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,3,6,2,8,5,0,0,0,0,0,0,0,0,6,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,14,0,0,5,3,5,0,3,4,0,0,0,0,0,0,1,0,0,2,0,0,0,5,0,0,0,0,0,5,0,1,0,1,2,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,3,0,0,0,0,0,0,2,0, c*x+c*y=a;-1*x+1*y=b
285,0,0,1,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,4,0,1,5,0,0,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,1,0, x=a-b
286,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,6,1,4,3,0,0,0,0,1,8,3,8,0,0,0,1,1,3,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,11,1,0,9,0,6,0,4,1,2,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,7,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,0,0,0,0,0,0,0,1,0, b*x+c*y=d;1*x+1*y=a
287,0,0,0,2,0,0,3,0,0,0,2,1,3,0,0,0,0,2,2,0,8,1,0,0,0,1,2,5,1,6,8,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,1,3,7,7,1,0,0,0,1,0,0,0,0,4,0,0,0,10,0,0,0,0,0,10,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,2,0,0,0,0,0,0,2,1, a*x+b*y=d;1*x+1*y=c
288,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0, x=b/(c-a)
289,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,8,2,1,0,0,0,1,4,4,4,2,0,0,0,0,0,0,0,0,8,0,0,0,2,4,0,0,0,0,0,0,0,4,0,0,11,0,0,4,0,3,0,5,3,1,0,0,0,0,0,3,0,0,0,6,0,0,5,0,1,0,0,0,5,1,1,0,0,1,0,0,3,0,2,0,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0, c*x+d*y=e;1*x+1*y=a
